-46.764384,-1.069095,30734
-52.53448,-3.298289,31050
-48.41068,-5.698602,31336
-49.573896,-3.77228,31656
-50.47828,-1.677683,31949
-48.950724,-1.012612,32260
-48.950724,-1.012612,32567
-49.498324,-2.24331,32906
-49.878056,-6.496984,33178
-47.1782,-1.205646,33481
-47.178198,-1.205646,33775
-47.917168,-1.298326,34067
-47.917168,-1.298326,34371
-49.987448,-.164501,34675
-48.28068,-.936775,34978
-49.269353,-8.261757,35289
-47.942632,-1.992735,35626
-49.795668,-1.812151,35958
-55.11732,-1.888112,36279
-47.851904,-.733565,36582
-47.506112,-4.284163,36890
-56.740984,-2.168406,37208
-49.712936,-7.553742,37561
-49.09782,-3.843757,37867
-51.634296,-1.414478,38179
-47.621004,-1.120599,38490
-48.957636,-1.9705,38800
-47.506336,-2.560285,39113
-47.44642,-1.770201,39441
-55.993124,-4.267067,39752
-55.993124,-4.267067,40053
-57.754848,-6.215071,40364
-49.115708,-4.44655,40696
-49.390744,-1.898857,40969
-47.560568,-2.057194,41271
-47.601868,-.803743,41579
-49.133109,-5.381133,41876
-49.1201,-5.35062,42189
-47.452404,-.77925,42540
-47.703784,-.715053,42849
-48.346,-1.366722,43147
-50.715372,-1.80356,43475
-49.504664,-2.583462,43762
-48.767196,-1.890285,44039
-54.070648,-2.005332,44331
-49.222816,-1.539716,44654
-46.973568,-2.267287,44954
-49.082632,-4.916601,45295
-47.392484,-1.209095,45622
-49.950368,-4.247867,45940
-55.521292,-1.901429,46234
-55.865255,-1.760491,46519
-47.113068,-1.542033,46842
-51.086244,-6.753295,47135
-50.639072,-3.837686,47456
-48.318508,-5.740655,47756
-47.361114,-2.992536,48076
-49.899856,-6.068659,48404
-50.044448,-7.834314,48747
-47.324452,-1.194178,49034
-48.872068,-6.438173,49329
-48.866504,-1.396229,49631
-50.816596,-1.936231,49937
-52.236528,-1.747263,50254
-53.478368,-1.798356,50554
-47.125688,-.945792,50865
-50.03832,-7.312753,51169
-48.067394,-4.778307,51441
-54.909644,-4.10065,51738
-48.514352,-.758795,52055
-48.295528,-1.226499,52354
-49.177576,-.661369,52678
-48.157048,-1.298202,53005
-48.157048,-1.298202,53318
-46.901248,-1.521827,53627
-49.721916,-8.858243,53938
-50.350484,-9.328506,54265
-54.715315,-2.428024,54577
-48.131872,-1.152554,54907
-47.766884,-1.688042,55218
-51.994255,-6.644655,55547
-47.7921,-1.169986,55860
-48.552195,-6.398725,56169
-47.181456,-.780573,56526
-48.793072,-5.363719,56841
-47.478804,-1.61343,57177
-49.525332,-1.71633,57497
-49.683848,-6.940574,57814
-48.501968,-.730671,58110
-56.48814,-2.104793,58425
-56.48814,-2.104793,58722
-55.943344,-4.573847,59019
-51.163064,-6.747264,59306
-47.489664,-3.750447,59595
-53.740112,-3.715558,59889
-48.139076,-.861546,60171
-46.136104,-1.204452,60468
-52.00922,-2.879584,60770
-49.944116,-7.098694,61072
-50.7961,2.052338,61348
-51.95076,.777084,61608
-50.95168,2.504419,61918
-50.671272,.595796,62230
-51.065376,.036284,62542
-51.055962,.038318,62864
-51.28958,-.113706,63157
-51.833576,3.840421,63447
-51.415952,.712089,63734
-51.164284,-.038131,64028
-50.909188,1.506184,64353
-49.152288,-9.621425,64661
-48.93654,-11.305985,64952
-47.179624,-11.570978,65256
-49.125372,-12.478892,65547
-48.073896,-6.364759,65876
-47.861568,-6.39218,66179
-47.964184,-9.941799,66464
-48.529528,-7.160446,66767
-49.557328,-8.807951,67061
-49.816269,-12.930616,67377
-48.209396,-7.186909,67676
-48.639976,-6.582638,67982
-48.123628,-5.646976,68260
-49.06414,-7.655032,68569
-49.06414,-7.655032,68879
-46.93632,-12.929103,69188
-47.886692,-5.469013,69537
-46.408028,-12.710883,69836
-47.770496,-5.613132,70134
-48.584384,-7.755941,70466
-48.72564,-9.834454,70773
-48.889712,-7.875211,71079
-48.165476,-8.963467,71393
-48.482648,-8.389585,71724
-48.568716,-11.006173,72015
-48.227564,-5.314866,72361
-49.16132,-11.888504,72681
-48.39824,-7.03301,73029
-48.031844,-5.314535,73319
-49.952568,-9.276528,73620
-47.749048,-11.617931,73938
-48.485492,-8.066164,74263
-46.5392,-12.79215,74572
-49.194644,-10.598896,74876
-47.760136,-6.716305,75181
-46.820212,-11.624433,75477
-49.217291,-9.800592,75795
-49.064196,-9.255744,76127
-49.272008,-11.342051,76455
-48.538204,-5.366311,76750
-49.175216,-12.1316,77039
-47.495872,-7.335408,77325
-49.532016,-11.797995,77620
-48.521,-9.056513,77931
-47.325616,-7.71518,78235
-49.062152,-11.729155,78515
-48.460464,-11.233321,78865
-47.773044,-8.393339,79172
-47.486836,-5.773054,79467
-48.107624,-8.380218,79779
-48.689916,-8.572126,80082
-48.589432,-12.651337,80401
-47.538408,-10.368394,80683
-46.51032,-12.785163,80974
-46.674236,-9.590435,81281
-49.655704,-9.794178,81563
-46.41718,-10.546798,81870
-47.512916,-5.952076,82137
-48.593436,-9.536826,82419
-47.722776,-11.703853,82702
-48.425664,-7.63211,83029
-46.57168,-12.922121,83340
-48.403032,-13.045149,83682
-48.88644,-10.174925,84012
-47.873816,-12.617177,84324
-49.367412,-7.539588,84619
-48.539524,-12.034976,84921
-48.764192,-8.725032,85214
-47.57306,-11.131495,85496
-48.296228,-6.773413,85819
-49.188061,-10.44244,86134
-46.482964,-12.085726,86464
-47.528008,-10.748537,86782
-47.062552,-11.618395,87101
-48.41474,-10.704388,87436
-48.506668,-8.541003,87735
-48.896176,-10.424462,88005
-47.242532,-8.723107,88276
-48.137488,-6.440445,88577
-46.885088,-11.395287,88884
-48.524952,-9.344663,89179
-47.8884,-9.35043,89473
-48.716896,-7.158429,89765
-47.789136,-8.805004,90067
-48.122064,-11.447814,90392
-47.803716,-10.275037,90704
-47.66882,-6.444771,91028
-46.662208,-10.161881,91370
-47.574712,-5.563436,91700
-48.235596,-12.746184,92020
-48.202536,-5.261694,92358
-48.235752,-11.97474,92677
-48.968952,-11.993458,92995
-48.968952,-11.993458,93305
-46.432697,-12.404536,93576
-46.980108,-12.18777,93911
-49.090028,-12.795308,94205
-48.306335,-10.303865,94472
-48.356188,-10.240388,94770
-48.532408,-6.414494,95076
-47.49594,-4.946554,95406
-44.41658,-2.407224,95706
-44.448788,-4.217037,95980
-45.93986,-9.111758,96294
-46.014912,-1.673804,96600
-46.737656,-5.569431,96907
-45.079752,-1.578398,97222
-45.664896,-2.952813,97512
-45.8985,-4.746492,97814
-44.777712,-3.454993,98123
-44.786852,-4.232954,98445
-44.731572,-2.704036,98742
-45.246296,-5.508188,99032
-45.306772,-3.730225,99335
-44.558108,-7.210767,99627
-46.300864,-1.791424,99935
-43.836064,-5.838971,100209
-47.36834,-6.172556,100515
-44.328904,-4.729213,100851
-47.473324,-7.334886,101143
-44.535276,-1.998977,101427
-45.999168,-2.370311,101743
-46.172992,-2.104782,102042
-43.356728,-3.738551,102365
-43.886532,-4.45408,102666
-43.018536,-4.253462,102977
-44.245388,-6.028494,103255
-42.945736,-4.149714,103583
-44.671636,-4.868285,103865
-46.6868,-6.937333,104178
-46.185628,-6.438514,104465
-46.170144,-6.962467,104799
-45.780224,-1.405251,105094
-47.36552,-5.748199,105419
-44.250384,-5.309766,105769
-44.067736,-5.497071,106106
-45.88906,-2.127082,106410
-46.141476,-5.819076,106709
-44.602996,-2.133901,106998
-45.1863,-3.640653,107317
-44.8547,-4.573174,107606
-47.485852,-5.525755,107903
-44.353964,-3.399388,108248
-47.53058,-4.462506,108563
-45.56104,-5.328226,108871
-47.40192,-5.448532,109200
-44.466576,-4.521239,109497
-45.959164,-2.044868,109794
-45.854388,-2.236523,110082
-43.113712,-3.621444,110382
-44.554416,-3.630952,110693
-42.6438,-3.534838,111040
-44.363208,-6.370823,111356
-44.582704,-3.568762,111649
-44.784064,-2.069185,111981
-45.251324,-3.485321,112281
-47.064664,-5.831798,112559
-45.70078,-2.797655,112874
-43.090652,-5.6814,113205
-43.778852,-6.184246,113489
-45.2951,-3.323948,113801
-44.338612,-4.379446,114091
-45.0897,-2.526465,114376
-45.170336,-3.889945,114726
-44.228824,-3.725343,115002
-44.890236,-4.731779,115294
-47.398724,-6.343706,115607
-44.645175,-1.985815,115925
-44.0672,-2.924569,116241
-45.418952,-2.600892,116569
-44.106876,-2.41925,116877
-47.400612,-5.958241,117145
-44.248992,-2.940469,117458
-45.351764,-7.128147,117789
-44.564868,-5.498438,118099
-45.377144,-3.660247,118391
-42.412132,-3.113091,118693
-43.292448,-2.487621,119012
-43.527924,-3.333241,119309
-44.6439,-6.812868,119626
-47.38446,-5.123161,119934
-42.857492,-6.250429,120299
-46.162204,-3.540835,120607
-47.055916,-6.466104,120913
-44.063288,-2.563013,121206
-44.188748,-2.557459,121489
-44.285468,-2.546789,121797
-44.469296,-4.047326,122123
-46.532992,-6.809171,122427
-44.881052,-2.895638,122760
-44.022144,-5.302758,123076
-47.284312,-5.451107,123378
-46.700832,-5.880381,123682
-43.542352,-6.410837,123986
-45.750344,-8.468807,124292
-42.821368,-5.098735,124573
-44.620296,-4.569923,124871
-45.39178,-1.661449,125173
-45.342736,-2.197413,125477
-45.00344,-3.208647,125746
-48.134268,-5.190022,126036
-45.248444,-4.287591,126335
-42.637864,-5.892932,126636
-40.957232,-7.001401,126937
-42.206824,-5.254299,127264
-42.458224,-5.041699,127585
-43.8467,-8.374944,127888
-42.736992,-6.088496,128190
-43.047792,-9.185396,128505
-44.198268,-7.219608,128826
-42.10726,-6.519234,129153
-42.293764,-4.245715,129480
-42.512332,-5.817624,129809
-40.971628,-7.377023,130104
-44.361724,-9.074488,130427
-41.094976,-5.312757,130732
-42.309044,-4.471909,131046
-42.39256,-6.792552,131332
-42.168064,-4.824483,131666
-43.71744,-7.693342,131960
-40.988108,-7.732723,132234
-41.552444,-5.318782,132571
-41.969348,-4.558629,132891
-41.440572,-3.620846,133190
-43.787312,-8.184305,133504
-42.434276,-9.342281,133831
-41.646964,-6.959485,134162
-41.272596,-4.251921,134478
-42.137904,-6.203104,134771
-42.23576,-3.899878,135069
-45.33766,-9.829275,135374
-41.811416,-2.868121,135668
-41.70686,-6.666057,135968
-41.740888,-6.823489,136264
-41.47876,-7.450007,136553
-42.638116,-6.093019,136919
-44.239932,-10.325643,137213
-43.134069,-9.220338,137513
-42.623532,-5.831969,137806
-41.530772,-8.480013,138122
-42.64822,-5.411266,138454
-41.579232,-6.515226,138808
-43.92918,-7.259222,139117
-41.660868,-2.885952,139465
-42.37106,-3.456562,139792
-42.503456,-3.484207,140120
-40.662044,-7.443752,140405
-42.613232,-5.562853,140730
-41.077296,-6.990496,141066
-42.819224,-7.856835,141393
-44.236808,-8.727987,141707
-41.781544,-2.904703,142001
-42.407328,-5.272162,142292
-41.14072,-8.138596,142626
-41.455216,-4.424506,142957
-40.590152,-6.848885,143246
-41.775476,-4.273918,143604
-41.419364,-8.580427,143891
-44.580128,-9.487837,144179
-42.687144,-6.235698,144503
-41.953624,-5.800802,144825
-41.603468,-6.878966,145160
-42.112152,-5.933143,145495
-41.261068,-3.935843,145811
-41.891052,-6.943467,146151
-42.451436,-3.813985,146479
-42.250696,-8.364202,146796
-42.567076,-7.495207,147098
-41.47752,-6.873171,147447
-40.830156,-7.087457,147736
-42.718548,-5.925203,148093
-42.693008,-9.016255,148423
-44.833064,-10.817963,148769
-44.064288,-7.568076,149069
-41.905312,-7.859471,149353
-42.752552,-5.051468,149681
-42.776408,-5.082737,149964
-42.80836,-5.087033,150277
-42.83372,-5.059662,150613
-42.813532,-5.096363,150935
-42.859636,-4.581729,151273
-42.249396,-6.548056,151557
-40.939184,-7.141603,151882
-39.044944,-7.348516,152212
-38.703304,-4.223008,152505
-40.120148,-2.881581,152776
-40.122764,-6.572538,153088
-39.742456,-7.000871,153421
-38.273376,-5.519559,153737
-39.827512,-3.371114,154061
-39.996808,-6.771595,154338
-39.431404,-3.951941,154670
-38.388304,-3.902447,154984
-37.77308,-4.565616,155279
-38.809132,-4.369091,155606
-40.831056,-4.751795,155876
-39.045116,-4.418717,156212
-40.162168,-6.320351,156530
-39.870428,-6.872423,156866
-38.969976,-6.946724,157188
-38.71373,-6.719847,157471
-38.919436,-5.306215,157756
-39.304288,-7.307537,158080
-38.777716,-7.180967,158368
-41.133168,-3.024041,158693
-38.882776,-4.333849,159025
-38.1271,-4.18045,159310
-40.175776,-3.055731,159602
-39.731392,-5.129281,159871
-38.986556,-7.494255,160177
-40.841716,-2.89679,160519
-40.841876,-2.910125,160798
-40.371416,-7.076031,161074
-39.312088,-4.359742,161408
-38.90004,-4.465192,161670
-40.473152,-3.950124,161945
-39.281716,-7.040397,162254
-40.944084,-4.158788,162611
-38.238056,-4.12906,162930
-39.877208,-6.133917,163232
-40.20452,-4.528854,163542
-38.65548,-3.734488,163840
-41.237196,-3.040755,164160
-39.137616,-4.846182,164536
-40.653668,-3.55113,164861
-40.663264,-5.174502,165154
-39.40984,-7.237212,165465
-39.401292,-7.234726,165750
-40.911984,-4.409484,166043
-40.175384,-2.917668,166318
-39.267224,-5.917643,166678
-38.347356,-6.032686,167035
-38.451172,-3.890349,167360
-39.571256,-6.928391,167667
-38.535136,-3.736469,167967
-37.79564,-4.453317,168290
-40.816464,-3.761828,168564
-40.755256,-4.044412,168847
-40.834992,-3.124147,169145
-39.22124,-6.887454,169428
-40.385152,-3.916576,169709
-38.636784,-4.041587,169991
-38.945872,-4.271303,170285
-38.489508,-4.104817,170618
-40.888564,-3.915977,170911
-38.862508,-6.400838,171220
-39.298204,-6.356758,171518
-40.31176,-5.399376,171820
-40.315452,-5.392968,172124
-40.761608,-4.899328,172417
-38.726684,-6.846252,172746
-40.709336,-4.333488,173085
-40.721868,-4.543998,173427
-38.30316,-5.810214,173713
-39.786868,-3.746736,174019
-37.833302,-4.671846,174342
-38.532364,-3.978474,174675
-39.58394,-3.683373,174988
-38.919856,-4.564789,175376
-39.630632,-4.525773,175654
-38.763548,-5.610913,175986
-37.786328,-4.850069,176269
-39.022712,-7.700407,176607
-39.523856,-6.521915,176891
-38.966716,-6.754558,177172
-38.098232,-5.149684,177517
-39.572768,-4.852397,177825
-38.588792,-3.860805,178166
-38.626056,-3.878299,178449
-38.686244,-3.892478,178736
-40.151292,-3.125626,179071
-40.445184,-3.546574,179350
-38.95102,-7.307342,179613
-39.193648,-5.674419,179943
-39.140848,-7.247624,180255
-39.628508,-5.743639,180547
-40.063216,-4.789328,180913
-38.368576,-5.103559,181225
-38.992932,-4.301298,181520
-39.678072,-7.091912,181803
-40.560084,-4.710491,182110
-40.775124,-5.533935,182447
-38.596272,-4.495845,182730
-38.619884,-3.984338,183009
-38.925552,-4.224497,183326
-40.698264,-3.987561,183609
-37.959924,-4.740827,183893
-38.846032,-4.148354,184175
-39.029904,-3.409265,184481
-39.023552,-3.410428,184775
-39.149004,-3.440357,185067
-39.2364,-4.100575,185396
-39.716632,-5.453364,185688
-38.46848,-6.044323,186025
-38.303856,-4.029039,186380
-39.417672,-5.801979,186692
-40.925888,-4.743584,187019
-39.119496,-7.531082,187314
-40.027576,-7.094424,187645
-39.015544,-4.971612,187950
-39.192452,-6.236959,188271
-39.294004,-5.199491,188559
-37.985968,-5.076657,188861
-38.723848,-4.221689,189183
-37.969288,-4.934145,189441
-40.488152,-7.256372,189711
-40.211736,-3.458281,189981
-39.737648,-7.185527,190313
-40.155968,-4.33059,190642
-40.868552,-4.040988,190962
-38.96736,-3.606308,191262
-38.268224,-5.277394,191581
-39.251256,-3.672238,191890
-39.37604,-5.590549,192204
-40.464032,-3.350807,192544
-40.353864,-3.683031,192833
-39.007224,-5.734245,193147
-40.324336,-4.831861,193504
-39.760232,-6.684423,193847
-39.57158,-3.984821,194131
-40.989744,-3.729093,194419
-39.264668,-3.27339,194735
-39.434236,-3.600628,195047
-40.919976,-3.847641,195328
-38.701151,-6.639326,195639
-39.353728,-3.679176,195967
-40.560076,-3.313533,196274
-40.479824,-4.192602,196557
-39.297928,-6.791172,196848
-41.105448,-3.567619,197184
-36.645004,-6.442224,197502
-36.500107,-5.498422,197802
-38.29449,-6.20391,198121
-38.014577,-6.405733,198412
-37.76656,-6.144096,198699
-36.750306,-5.282247,198991
-36.612152,-5.639219,199313
-37.798008,-5.66323,199587
-37.135852,-4.956212,199871
-35.160136,-6.194443,200191
-37.31116,-5.837349,200483
-35.009458,-6.372965,200785
-35.813323,-5.699451,201104
-36.417039,-5.980665,201419
-35.586144,-5.978046,201686
-35.359437,-6.18606,201967
-36.002304,-5.741708,202290
-37.094932,-6.458087,202605
-36.182892,-6.228617,202922
-37.558972,-5.784261,203221
-36.587153,-6.550553,203512
-35.424064,-5.634608,203808
-36.35061,-6.035426,204112
-36.213012,-6.381239,204422
-38.444501,-6.250133,204733
-36.778575,-6.409338,205011
-36.514982,-6.255241,205365
-38.379757,-6.081214,205667
-35.263844,-5.910348,205957
-36.717293,-6.938758,206285
-35.30554,-6.336033,206568
-35.306674,-5.705954,206858
-36.822848,-6.107101,207158
-38.11952,-6.071938,207471
-37.837839,-6.157082,207789
-35.209916,-6.253872,208091
-37.162419,-4.981067,208435
-35.552104,-5.823132,208712
-37.198732,-6.803035,209008
-36.20182,-6.425422,209335
-36.128166,-5.352497,209662
-37.405162,-6.015135,209972
-35.625168,-6.157467,210258
-35.943252,-6.444953,210599
-37.349984,-6.377047,210913
-36.77391,-6.580874,211250
-35.814536,-5.543205,211556
-38.281968,-6.303696,211871
-37.016116,-5.963022,212193
-35.59796,-6.386101,212520
-35.431778,-6.153571,212833
-35.873256,-6.012293,213140
-36.470603,-6.093783,213443
-35.472719,-6.123352,213736
-36.235872,-5.672018,214070
-36.105248,-6.144992,214382
-35.350576,-5.856711,214689
-36.635464,-5.116027,214986
-38.324369,-6.399883,215279
-37.908319,-6.083186,215590
-35.262428,-5.516336,215871
-37.512872,-6.072621,216150
-35.781496,-6.431648,216446
-37.347787,-5.184126,216748
-35.207156,-5.7825,217120
-35.213224,-6.090011,217440
-35.428939,-6.475515,217768
-37.70616,-5.945607,218086
-36.94428,-6.702116,218434
-38.304288,-6.468577,218734
-35.839476,-5.217631,219022
-36.656962,-6.685309,219328
-35.642936,-6.435763,219638
-35.37892,-6.275884,219997
-38.208063,-6.105372,220344
-35.878456,-5.148905,220669
-36.104896,-5.577162,221011
-36.709885,-5.25679,221333
-38.046397,-6.264032,221651
-37.986871,-6.021035,221977
-37.715896,-6.076611,222280
-35.821843,-5.82195,222583
-36.023316,-6.228915,222910
-36.658844,-5.927508,223242
-36.728884,-6.732803,223549
-35.474193,-6.31235,223859
-36.086662,-6.338378,224173
-37.18328,-6.370576,224462
-38.152293,-5.975117,224754
-37.203936,-6.702116,225072
-35.238308,-6.069933,225424
-35.707008,-6.31127,225723
-36.874981,-6.440419,226060
-35.761292,-5.879698,226353
-36.683031,-6.219329,226665
-35.69814,-6.03374,226992
-35.124124,-6.154766,227316
-35.705096,-6.421115,227631
-35.499328,-6.276566,227958
-37.955146,-6.111269,228285
-37.957326,-5.777052,228581
-35.910212,-6.104968,228886
-38.03704,-5.919874,229189
-35.595124,-5.602319,229496
-35.801292,-6.199094,229821
-38.18233,-6.458627,230098
-36.714304,-6.127583,230408
-37.278092,-6.452458,230747
-35.460684,-5.199557,231073
-37.178946,-5.854474,231425
-37.818376,-5.982774,231720
-37.257432,-5.641803,231986
-38.484472,-6.319393,232267
-35.43062,-6.038481,232581
-37.946582,-5.982924,232920
-35.759393,-7.054177,233228
-35.53848,-6.952754,233527
-34.905982,-7.430178,233851
-38.444124,-6.702798,234132
-38.046448,-6.754624,234447
-35.384324,-6.829625,234791
-35.755538,-6.828529,235086
-35.750127,-6.548885,235371
-35.698058,-6.964369,235665
-36.940701,-7.117425,235989
-35.706877,-7.54514,236288
-36.725376,-7.072714,236593
-34.93838,-6.692489,236931
-35.633924,-6.753921,237244
-34.913551,-7.122124,237566
-38.550392,-6.443247,237844
-38.655792,-6.820421,238160
-36.133952,-7.479666,238447
-38.143212,-7.156081,238778
-37.497132,-6.331678,239119
-37.824836,-6.377507,239410
-34.921596,-7.515449,239771
-36.28932,-7.472092,240066
-34.835552,-6.972932,240363
-38.676104,-6.912112,240684
-37.156628,-7.121684,241024
-37.060768,-7.207617,241341
-35.458452,-6.621553,241618
-38.557152,-6.88734,241923
-37.805436,-6.950283,242213
-35.3132,-7.120652,242603
-35.883953,-7.217495,242937
-37.607364,-7.127125,243227
-38.51004,-7.521788,243561
-34.909852,-7.243279,243922
-36.658395,-7.791192,244233
-37.934985,-7.007527,244528
-35.086043,-7.139428,244840
-36.1476,-6.481924,245158
-35.250542,-6.913326,245463
-35.263764,-6.716778,245761
-37.08678,-7.275292,246061
-37.570702,-6.730699,246364
-38.261436,-7.432581,246672
-35.4183,-6.68539,246997
-35.860048,-7.023187,247291
-35.793456,-7.344944,247596
-36.452962,-6.397989,247921
-35.790215,-7.583195,248204
-35.490156,-6.855148,248518
-38.40627,-7.479973,248805
-37.508262,-7.38931,249119
-35.605327,-7.281851,249413
-35.332824,-7.313433,249738
-38.150791,-7.302426,250058
-35.240958,-6.824141,250416
-35.289355,-6.614928,250732
-37.805724,-6.533304,251058
-35.56708,-7.171857,251369
-35.229904,-7.344591,251712
-37.812304,-7.521788,252020
-35.370965,-6.672532,252300
-35.84944,-7.155755,252590
-36.945756,-7.355657,252896
-37.435336,-7.235786,253224
-37.522536,-6.890981,253559
-35.311828,-7.041268,253889
-38.353181,-6.82788,254219
-35.785096,-7.190356,254557
-37.728202,-6.54058,254886
-37.344144,-7.264224,255209
-35.944888,-7.082836,255519
-38.575672,-7.210496,255816
-37.11876,-7.884036,256149
-38.321052,-6.905296,256475
-36.203056,-6.452714,256804
-38.038577,-7.472731,257117
-37.043641,-7.135072,257416
-37.286596,-7.047912,257715
-37.620728,-6.581396,257999
-38.069108,-7.406048,258289
-36.472656,-6.736895,258606
-35.106786,-7.391477,258929
-37.92972,-7.183332,259231
-36.362152,-6.546649,259545
-35.6133,-6.868672,259842
-35.540824,-6.877006,260144
-34.815452,-7.466807,260465
-38.491259,-6.399161,260734
-38.531908,-6.552746,261058
-37.797672,-6.766041,261405
-37.987808,-7.736316,261713
-35.954631,-7.155199,262009
-35.901328,-7.364473,262329
-37.159936,-7.056601,262637
-35.801452,-6.950322,262934
-35.268912,-6.645511,263230
-35.605856,-6.541021,263532
-35.299956,-7.180607,263827
-36.163088,-7.649748,264170
-35.07789,-6.804231,264503
-38.05738,-6.517272,264798
-38.058068,-6.518296,265118
-38.643053,-6.718,265450
-36.919864,-6.873043,265777
-38.479668,-6.459964,266089
-34.986176,-7.091353,266401
-34.975616,-7.117648,266684
-34.978948,-7.130489,266998
-37.457992,-7.074318,267324
-36.621675,-7.220563,267636
-37.451128,-6.472245,267939
-37.730592,-6.886209,268228
-36.534792,-7.38209,268556
-36.855224,-8.048352,268861
-37.360404,-6.21094,269173
-36.799637,-6.765428,269543
-37.095812,-6.928621,269868
-35.201953,-7.24805,270152
-35.849596,-7.085348,270453
-37.015792,-8.139446,270786
-35.228298,-7.093997,271065
-36.663492,-7.477879,271362
-35.438193,-6.685676,271659
-38.365656,-7.210071,271950
-35.686196,-7.179245,272261
-35.43368,-6.727689,272616
-35.663894,-6.752008,272980
-35.663894,-6.752008,273275
-36.881644,-7.671078,273605
-36.824836,-7.206699,273921
-38.598932,-6.571704,274214
-38.411744,-6.500899,274524
-35.65856,-7.692403,274827
-36.984208,-6.757352,275144
-38.254504,-6.493395,275470
-37.631336,-7.74353,275786
-41.010932,-8.502593,276109
-35.945056,-8.460073,276422
-35.524292,-8.691336,276761
-36.779104,-8.466919,277082
-35.22302,-7.60439,277436
-36.05908,-8.488947,277739
-35.450376,-8.37733,278075
-36.290508,-8.884708,278410
-35.089612,-7.78518,278739
-40.48868,-7.577037,279023
-37.056176,-8.418333,279366
-35.658876,-8.415319,279663
-35.194528,-8.815103,280022
-35.8338,-8.625455,280302
-38.967348,-8.755643,280611
-36.426156,-8.331714,280933
-38.038444,-8.270102,281242
-35.781392,-8.236843,281531
-39.934162,-7.777999,281849
-36.68602,-9.169612,282139
-35.591584,-7.796873,282445
-35.729576,-8.472044,282739
-37.286836,-7.347346,283060
-36.374476,-8.149746,283368
-36.374476,-8.149746,283709
-35.033448,-8.282906,284037
-39.309744,-8.505897,284354
-36.240516,-8.487101,284678
-36.627164,-8.780719,284990
-36.336888,-8.731499,285275
-35.763244,-8.341274,285559
-36.62692,-8.735962,285878
-37.793676,-7.804754,286173
-38.751512,-8.318406,286487
-35.254339,-7.836771,286818
-35.720964,-7.741249,287147
-35.702716,-8.675504,287462
-39.237092,-7.712197,287753
-35.204324,-8.007208,288073
-35.457472,-8.238685,288371
-35.100264,-7.588278,288689
-36.324768,-9.121595,289009
-35.547116,-8.47485,289314
-35.952168,-8.624741,289645
